Date,Town,State/Province,Latitude,Longitude,Number
8/20/2020,Lincolnton,NC,35.5,-81.3,1
8/20/2020,Louisville,KY,38.1,-85.9,3
8/20/2020,Louisville,KY,38.1,-85.6,1
8/20/2020,Louisville,KY,38.2,-85.7,2
8/20/2020,Louisville,KY,38.2,-85.7,2
8/20/2020,Louisville,KY,38.2,-85.7,1
8/20/2020,Louisville,KY,38.1,-85.9,3
8/20/2020,Lusby,MD,38.4,-76.5,1
8/20/2020,Mabel,MN,43.5,-91.9,11
8/20/2020,Madison,OH,41.8,-81,2
8/20/2020,Maidens,VA,37.7,-77.9,1
8/20/2020,Manchester,MI,42.2,-83.9,5
8/20/2020,Manhattan,KS,39.2,-96.5,1
8/20/2020,Mc Cook,NE,40.2,-100.6,1
8/20/2020,Mckinney,TX,33.2,-96.6,1
8/20/2020,Melrose,MN,45.7,-94.8,20
8/20/2020,Meredith,NH,43.7,-71.5,2
8/20/2020,Meredith,NH,43.7,-71.5,1
8/20/2020,Midlothian,VA,37.5,-77.7,1
8/20/2020,Millstadt,IL,38.5,-90.1,1
8/20/2020,Millstadt,IL,38.5,-90.1,2
8/20/2020,Milwaukee,WI,43.1,-87.9,2
8/20/2020,Mindenmines,MO,37.4,-94.6,5
8/20/2020,Minneapolis,MN,45,-93.2,3
8/20/2020,Minneapolis,MN,44.9,-93.3,4
8/20/2020,Monongahela,PA,40.2,-79.9,2
8/20/2020,Mount Arlington,NJ,40.9,-74.6,1
8/20/2020,Murfreesboro,TN,35.9,-86.4,1
8/20/2020,Nashville,TN,36.2,-86.7,1
8/20/2020,New Albany,OH,40.1,-82.8,1
8/20/2020,New Cumberland,PA,40.2,-76.9,1
8/20/2020,Niobrara,NE,42.8,-97.7,2
8/20/2020,North Arlington,NJ,40.8,-74.1,2
8/20/2020,North Hampton,NH,43,-70.8,6
8/20/2020,Ocean Springs,MS,30.4,-88.8,1
8/20/2020,Ocean Springs,MS,30.4,-88.8,3
8/20/2020,Ocean Springs,MS,30.4,-88.8,3
8/20/2020,Oklahoma City,OK,35.5,-97.5,1
8/20/2020,Ooltewah,TN,35.1,-85.1,1
8/20/2020,Philipsburg,PA,40.9,-78.1,2
8/20/2020,Pittsburg,KS,37.4,-94.7,2
8/20/2020,River Falls,WI,44.9,-92.6,2
8/20/2020,Rochester,IN,41,-86.2,1
8/20/2020,Rockville,MD,39.1,-77.2,1
8/20/2020,Saint Louis,MO,38.8,-90.3,1
8/20/2020,Saint Louis,MO,38.6,-90.2,12
8/20/2020,Saint Louis,MO,38.5,-90.3,3
8/20/2020,Saint Louis,MO,38.6,-90.2,2
8/20/2020,Saint Paul,MN,44.9,-93.1,6
8/20/2020,Saint Peters,MO,38.8,-90.6,2
8/20/2020,Saint Peters,MO,38.8,-90.6,1
8/20/2020,San Antonio,TX,29.3,-98.5,1
8/20/2020,Seneca,SC,34.7,-83,1
8/20/2020,Seneca Falls,NY,42.9,-76.8,2
8/20/2020,Shannon,NC,34.9,-79.2,1
8/20/2020,Show Low,AZ,34.3,-110,1
8/20/2020,South Milwaukee,WI,42.9,-87.9,4
8/20/2020,Springdale,AR,36.2,-94.1,10
8/20/2020,Stevens Point,WI,44.5,-89.5,1
8/20/2020,Stonington,CT,41.3,-71.9,14
8/20/2020,Sunman,IN,39.2,-85.1,1
8/20/2020,Sunman,IN,39.2,-85,1
8/20/2020,Temple,TX,31.1,-97.4,1
8/20/2020,Thomson,GA,33.5,-82.5,1
8/20/2020,Thurmont,MD,39.6,-77.4,1
8/20/2020,Toms River,NJ,40,-74.2,3
8/20/2020,Town of Liberty Grove,WI,45.3,-87,2
8/20/2020,Town of Marion,WI,44.1,-89.2,11
8/20/2020,Tulsa,OK,36.1,-95.9,1
8/20/2020,Tulsa,OK,36.1,-95.8,1
8/20/2020,Tulsa,OK,36.1,-95.9,2
8/20/2020,Tulsa,OK,36.1,-96,3
8/20/2020,Tulsa,OK,36.1,-96,1
8/20/2020,Tulsa,OK,36.1,-95.9,3
8/20/2020,Tulsa,OK,36.1,-95.9,2
8/20/2020,Tulsa,OK,36.2,-96,2
8/20/2020,Tulsa,OK,36,-95.9,1
8/20/2020,Tuttle,OK,35.3,-97.7,2
8/20/2020,Upham,NB,45.4,-65.7,1
8/20/2020,Valley City,ND,46.9,-98,1
8/20/2020,Wake Forest,NC,36,-78.6,1
8/20/2020,Wake Forest,NC,36,-78.5,2
8/20/2020,Wappingers Falls,NY,41.6,-73.9,1
8/20/2020,Wappingers Falls,NY,41.6,-73.9,1
8/20/2020,Watkins Glen,NY,42.4,-76.9,1
8/20/2020,Westbrook,CT,41.3,-72.4,1
8/20/2020,Wichita,KS,37.6,-97.3,4
8/20/2020,Willseyville,NY,42.3,-76.5,3
8/20/2020,Woodward,OK,36.4,-99.4,1
8/20/2020,Wyoming,IL,41.1,-89.8,1
8/21/2020,Aiken,SC,33.6,-81.7,1
8/21/2020,Annapolis,MD,38.9,-76.5,2
8/21/2020,Antioch,IL,42.5,-88.1,2
8/21/2020,Beachwood,OH,41.5,-81.5,3
8/21/2020,Beggs,OK,35.7,-96.1,3
8/21/2020,Beggs,OK,35.8,-96.1,1
8/21/2020,Berkeley,CA,37.9,-122.3,4
8/21/2020,Billings,MT,45.8,-108.6,1
8/21/2020,Billings,MT,45.7,-108.6,1
8/21/2020,Birmingham,AL,33.3,-86.9,1
8/21/2020,Bixby,OK,35.9,-95.9,1
8/21/2020,Bixby,OK,35.9,-95.9,1
8/21/2020,Bowie,MD,39,-76.8,4
8/21/2020,Broken Arrow,OK,36.1,-95.6,1
8/21/2020,Broken Arrow,OK,36.1,-95.8,1
8/21/2020,Broken Arrow,OK,36.1,-95.8,1
8/21/2020,Brownfield,ME,43.9,-70.9,3
8/21/2020,Burlington,ON,43.3,-79.8,1
8/21/2020,Chapel Hill,NC,35.9,-79.1,2
8/21/2020,Cherry Tree,PA,40.7,-78.8,4
8/21/2020,Chesapeake,VA,36.7,-76.3,1
8/21/2020,Chicago,IL,41.9,-87.7,2
8/21/2020,Chicago,IL,41.9,-87.7,2
8/21/2020,Cincinnati,OH,39.2,-84.6,2
8/21/2020,Claflin,KS,38.4,-98.6,4
8/21/2020,Claremont,CA,34.2,-117.7,1
8/21/2020,Columbus,OH,40,-83,1
8/21/2020,Corpus Christi,TX,27.8,-97.4,1
8/21/2020,Coweta,OK,35.9,-95.7,1
8/21/2020,Crofton,MD,39,-76.7,2
8/21/2020,Crofton,MD,39,-76.7,2
8/21/2020,Cynthiana,KY,38.4,-84.3,2
8/21/2020,Decatur,AL,34.5,-86.9,2
8/21/2020,Decatur,GA,33.8,-84.3,2
8/21/2020,East Aurora,NY,42.8,-78.6,1
8/21/2020,Edmond,OK,35.6,-97.5,3
8/21/2020,Elmira,NY,42.1,-76.8,1
8/21/2020,Eureka,MO,38.5,-90.6,1
8/21/2020,Florence,MS,32.1,-90.2,2
8/21/2020,Flourtown,PA,40.1,-75.2,12
8/21/2020,Flowery Branch,GA,34.2,-83.9,1
8/21/2020,Fredericksburg,VA,38.3,-77.5,1
8/21/2020,Fredericksburg,VA,38.3,-77.5,1
8/21/2020,Glen Allen,VA,37.7,-77.6,2
8/21/2020,Hammond,IN,41.6,-87.5,1
8/21/2020,Hammond,IN,41.6,-87.5,1
8/21/2020,Harrisville,MI,44.7,-83.3,3
8/21/2020,Haslett,MI,42.8,-84.4,1
8/21/2020,Hixson,TN,35.2,-85.2,1
8/21/2020,Homer City,PA,40.5,-79.2,27
8/21/2020,Hooksett,NH,43,-71.4,1
8/21/2020,Howe,OK,35,-94.6,3
8/21/2020,Independence,OH,41.4,-81.7,1
8/21/2020,Jefferson City,MO,38.6,-92.2,1
8/21/2020,Kendall,NY,43.3,-78,1
8/21/2020,Kendall,NY,43.3,-78,3
8/21/2020,Kerrville,TX,30,-99.1,2
8/21/2020,Keyport,NJ,40.4,-74.2,1
8/21/2020,Kitchener,ON,43.5,-80.5,2
8/21/2020,Lafayette,LA,30.2,-92.1,1
8/21/2020,Lake,MI,43.9,-85,1
8/21/2020,Lakewood,OH,41.5,-81.8,1
8/21/2020,Lancaster,OH,39.6,-82.6,1
8/21/2020,Lancaster,PA,40,-76.3,1
8/21/2020,Lawrenceville,GA,33.9,-84.1,1
8/21/2020,Liberty,IN,39.6,-84.9,1
8/21/2020,Loudon,NH,43.4,-71.4,1
8/21/2020,Loveland,CO,40.4,-105.1,1
8/21/2020,Ludington,MI,44,-86.5,1
8/21/2020,Lusby,MD,38.4,-76.5,1
8/21/2020,Mabel,MN,43.5,-91.9,11
8/21/2020,Mankato,MN,44.2,-94,1
8/21/2020,Manteno,IL,41.3,-87.8,2
8/21/2020,Marble Falls,TX,30.6,-98.4,2
8/21/2020,Marblehead,MA,42.5,-70.8,1
8/21/2020,Mckinney,TX,33.2,-96.7,1
8/21/2020,Melrose,NY,42.8,-73.6,1
8/21/2020,Minneapolis,MN,45,-93.2,6
8/21/2020,Minneapolis,MN,45,-93.2,4
8/21/2020,Minneapolis,MN,44.9,-93.3,3
8/21/2020,Minneapolis,MN,45,-93.2,4
8/21/2020,Minneapolis,MN,45,-93.2,26
8/21/2020,Mont-Tremblant,QC,46.1,-74.6,1
8/21/2020,Morris,OK,35.7,-95.8,1
8/21/2020,Mystic,CT,41.4,-72,2
8/21/2020,Nashville,TN,36.1,-86.9,1
8/21/2020,New Albany,OH,40.1,-82.8,1
8/21/2020,New Cumberland,PA,40.2,-76.9,1
8/21/2020,Newburgh,IN,37.9,-87.4,4
8/21/2020,North Bend,PA,41.3,-77.7,1
8/21/2020,Northern Bruce Peninsula,ON,45.3,-81.7,1
8/21/2020,Oklahoma City,OK,35.5,-97.6,2
8/21/2020,Old Greenwich,CT,41,-73.6,7
8/21/2020,Ooltewah,TN,35.1,-85.1,1
8/21/2020,Owasso,OK,36.3,-95.8,1
8/21/2020,Paris,TN,36.3,-88.3,1
8/21/2020,Philadelphia,PA,40,-75.2,1
8/21/2020,Phoenixville,PA,40.1,-75.5,12
8/21/2020,Phoenixville,PA,40.1,-75.5,6
8/21/2020,Pittsford,NY,43.1,-77.5,2
8/21/2020,Ponca City,OK,36.7,-97.1,1
8/21/2020,Pueblo,CO,38.3,-104.7,1
8/21/2020,Pulaski,NY,43.6,-76.2,3
8/21/2020,Queens,PE,46.2,-62.8,1
8/21/2020,Queens,PE,46.2,-62.8,1
8/21/2020,Rockford,IL,42.3,-89,1
8/21/2020,Rockford,MI,43.2,-85.5,3
8/21/2020,Ruckersville,VA,38.2,-78.4,2
8/21/2020,Saint Peters,MO,38.8,-90.6,1
8/21/2020,Saint Peters,MO,38.8,-90.6,1
8/21/2020,San Antonio,TX,29.5,-98.5,1
8/21/2020,Scarsdale,NY,41,-73.8,3
8/21/2020,Shevlin,MN,47.3,-95.2,1
8/21/2020,South Milwaukee,WI,42.9,-87.9,3
8/21/2020,Standish,ME,43.8,-70.6,1
8/21/2020,Standish,ME,43.8,-70.5,1
8/21/2020,Stevens Point,WI,44.5,-89.5,2
8/21/2020,Stevens Point,WI,44.5,-89.5,2
8/21/2020,Sylvania,OH,41.7,-83.7,10
8/21/2020,Terre Haute,IN,39.5,-87.4,3
8/21/2020,Terre Haute,IN,39.5,-87.4,3
8/21/2020,Thurmont,MD,39.6,-77.4,1
8/21/2020,Town of Richford,WI,44,-89.4,2
8/21/2020,Tucker,GA,33.9,-84.2,3
8/21/2020,Tulsa,OK,36.2,-96,3
8/21/2020,Tulsa,OK,36.1,-95.9,2
8/21/2020,Tulsa,OK,36.1,-95.9,1
8/21/2020,Tuttle,OK,35.3,-97.7,1
8/21/2020,Uniontown,OH,41,-81.4,3
8/21/2020,Valley City,ND,46.9,-98,7
8/21/2020,Valley City,ND,46.9,-98,2
8/21/2020,Van Etten,NY,42.3,-76.6,2
8/21/2020,Westerly,RI,41.3,-71.8,5
8/21/2020,Westpoint,IN,40.3,-87,1
8/21/2020,Wichita,KS,37.6,-97.3,3
8/21/2020,Winchester,KY,38,-84.1,2
8/21/2020,Winchester,KY,38,-84.1,5
8/21/2020,Winchester,KY,38,-84.1,2
8/21/2020,Winnipeg,MB,49.9,-97.3,1
8/21/2020,Wynona,OK,36.5,-96.3,2
8/22/2020,Allenton,WI,43.4,-88.4,1
8/22/2020,Annapolis,MD,38.9,-76.5,1
8/22/2020,Annapolis,MD,38.9,-76.5,1
8/22/2020,Antioch,IL,42.5,-88.1,4
8/22/2020,Apex,NC,35.8,-78.9,3
8/22/2020,Asbury Park,NJ,40.2,-74,1
8/22/2020,Beggs,OK,35.7,-96.1,1
8/22/2020,Bend,OR,44.1,-121.3,2
8/22/2020,Bethel,ME,44.4,-70.8,4
8/22/2020,Billings,MT,45.8,-108.7,1
8/22/2020,Brick,NJ,40.1,-74.2,1
8/22/2020,Broken Arrow,OK,36,-95.8,1
8/22/2020,Brownville,NY,44,-76,1
8/22/2020,Burlington,ON,43.3,-79.8,1
8/22/2020,Burlington,ON,43.3,-79.8,8
8/22/2020,Burlington,ON,43.3,-79.8,2
8/22/2020,Butler,PA,40.9,-80,1
8/22/2020,Campobello,SC,35.1,-82.2,1
8/22/2020,Cape Charles,VA,37.3,-76,2
8/22/2020,Cave City,KY,37.1,-86,2
8/22/2020,Chelsea,OK,36.5,-95.4,1
8/22/2020,Chesapeake,VA,36.9,-76.4,1
8/22/2020,Cincinnati,OH,39.1,-84.3,1
8/22/2020,Cincinnati,OH,39.3,-84.4,1
8/22/2020,Claremont,CA,34.2,-117.7,1
8/22/2020,Cleves,OH,39.2,-84.7,2
8/22/2020,Columbia,MO,38.9,-92.4,1
8/22/2020,Columbus,OH,40,-83,1
8/22/2020,Crofton,MD,39,-76.7,1
8/22/2020,Decatur,AL,34.5,-86.9,5
8/22/2020,Decatur,AL,34.5,-86.9,7
8/22/2020,Des Moines,IA,41.6,-93.5,1
8/22/2020,Dundalk,MD,39.3,-76.5,2
8/22/2020,Edmond,OK,35.6,-97.5,1
8/22/2020,Edmond,OK,35.6,-97.5,1
8/22/2020,Edmond,OK,35.6,-97.5,1
8/22/2020,Edmond,OK,35.6,-97.6,1
8/22/2020,Edmond,OK,35.7,-97.5,2
8/22/2020,Efland,NC,36,-79.2,1
8/22/2020,Elgin,AZ,31.5,-110.5,6
8/22/2020,Elkton,MD,39.5,-75.9,1
8/22/2020,Erie,PA,42.2,-80.1,5
8/22/2020,Fairfield,PA,39.8,-77.4,1
8/22/2020,Fort Erie,ON,42.8,-79.1,8
8/22/2020,Fort Mill,SC,34.9,-80.9,1
8/22/2020,Fredericksburg,VA,38.3,-77.5,1
8/22/2020,Frenchman's Bay,ME,44.4,-68.1,1
8/22/2020,Fuquay Varina,NC,35.6,-78.8,1
8/22/2020,Glenview,IL,42.1,-87.8,1
8/22/2020,Gouldsboro,ME,44.5,-68,1
8/22/2020,Hamilton,ON,43.5,-80,1
8/22/2020,Harrisville,MI,44.6,-83.3,3
8/22/2020,Harvard,MA,42.5,-71.6,1
8/22/2020,Hendersonville,NC,35.3,-82.4,3
8/22/2020,Henrico,VA,37.6,-77.6,1
8/22/2020,Holley,NY,43.2,-78.1,1
8/22/2020,Hollywood,FL,26,-80.4,2
8/22/2020,Homer City,PA,40.5,-79.2,30
8/22/2020,Hooksett,NH,43,-71.4,1
8/22/2020,Hopewell Junction,NY,41.6,-73.8,1
8/22/2020,Howard City,MI,43.4,-85.5,1
8/22/2020,Howe,OK,35,-94.6,3
8/22/2020,Huntington Twp,PA,41.2,-76.2,3
8/22/2020,Independence,KY,38.9,-84.5,2
8/22/2020,Itasca,IL,42,-88,3
8/22/2020,Jonesborough,TN,36.3,-82.5,1
8/22/2020,Kansas City,MO,39.2,-94.5,1
8/22/2020,Kenansville,NC,35,-77.9,1
8/22/2020,Keyport,NJ,40.4,-74.2,2
8/22/2020,Kingston,NY,42,-74,2
8/22/2020,Kingston,NY,42,-74,1
8/22/2020,Kingston,PA,41.3,-75.9,2
8/22/2020,La Fayette,NY,42.9,-76,1
8/22/2020,Lancaster,PA,40,-76.3,1
8/22/2020,Lenexa,KS,39,-94.7,1
8/22/2020,Lilburn,GA,33.9,-84.1,1
8/22/2020,Lincolnton,NC,35.5,-81.3,1
8/22/2020,Logan,OH,39.5,-82.4,1
8/22/2020,Lusby,MD,38.4,-76.5,3
8/22/2020,Mabel,MN,43.5,-91.9,6
8/22/2020,Macedonia,OH,41.3,-81.5,1
8/22/2020,Mankato,MN,44.2,-93.9,2
8/22/2020,Manteno,IL,41.3,-87.8,1
8/22/2020,Mckinney,TX,33.2,-96.7,2
8/22/2020,Mckinney,TX,33.2,-96.6,3
8/22/2020,Mckinney,TX,33.2,-96.6,1
8/22/2020,Mckinney,TX,33.2,-96.6,1
8/22/2020,Mckinney,TX,33.2,-96.6,3
8/22/2020,Melrose,NY,42.8,-73.6,1
8/22/2020,Milwaukee,WI,43.1,-88,1
8/22/2020,Minneapolis,MN,45,-93.3,4
8/22/2020,Minneapolis,MN,44.9,-93.3,2
8/22/2020,Minneapolis,MN,45,-93.2,1
8/22/2020,Minneapolis,MN,45,-93.2,2
8/22/2020,Minneapolis,MN,45,-93.2,6
8/22/2020,Minneapolis,MN,45,-93.2,4
8/22/2020,Minneapolis,MN,45,-93.2,28
8/22/2020,Mocksville,NC,35.9,-80.5,2
8/22/2020,Monmouth Beach,NJ,40.3,-74,2
8/22/2020,Montréal,QC,45.5,-73.8,1
8/22/2020,Montréal,QC,45.5,-73.9,1
8/22/2020,Montréal,QC,45.5,-73.9,1
8/22/2020,New Cumberland,PA,40.2,-76.9,1
8/22/2020,New Hill,NC,35.7,-79,1
8/22/2020,Niverville,MB,49.6,-97,1
8/22/2020,Ocean Springs,MS,30.4,-88.8,6
8/22/2020,Oklahoma City,OK,35.5,-97.5,1
8/22/2020,Ooltewah,TN,35.1,-85.1,1
8/22/2020,Pewaukee,WI,43.1,-88.2,1
8/22/2020,Pittsford,NY,43.1,-77.5,1
8/22/2020,Queens,NS,44.1,-64.7,4
8/22/2020,Rich Hill,MO,38,-94.3,35
8/22/2020,Rochester,IN,41,-86.2,1
8/22/2020,Rochester,IN,41.1,-86.2,1
8/22/2020,Rochester,NY,43.1,-77.6,2
8/22/2020,Rockville,MD,39.1,-77.2,2
8/22/2020,Saint Louis,MO,38.7,-90.4,4
8/22/2020,Saint Paul,MN,44.9,-93.1,5
8/22/2020,Saint Paul,MN,45,-93.1,8
8/22/2020,Saint Peters,MO,38.8,-90.6,1
8/22/2020,Saranac Lake,NY,44.3,-74.1,1
8/22/2020,Shreveport,LA,32.4,-93.7,1
8/22/2020,Shreveport,LA,32.3,-93.7,1
8/22/2020,St Charles,MO,38.8,-90.6,1
8/22/2020,Stearns,KY,36.8,-84.6,3
8/22/2020,Sterling Heights,MI,42.6,-83,3
8/22/2020,Stevens Point,WI,44.5,-89.5,1
8/22/2020,Sunman,IN,39.2,-85,1
8/22/2020,Sutton,WV,38.7,-80.6,5
8/22/2020,Tulsa,OK,36.1,-95.9,1
8/22/2020,Tulsa,OK,36.2,-96,2
8/22/2020,Tulsa,OK,36.1,-95.9,1
8/22/2020,Tulsa,OK,36.2,-96,2
8/22/2020,Tulsa,OK,36.1,-96,1
8/22/2020,Union,MO,38.4,-91,1
8/22/2020,Uniontown,OH,41,-81.4,1
8/22/2020,Valley City,ND,46.9,-98,1
8/22/2020,Valley Forge,PA,40.1,-75.4,3
8/22/2020,Whitby,ON,43.9,-79,4
8/22/2020,Winchester,KY,38,-84.1,3
8/22/2020,Woods Hole,MA,41.5,-70.7,1
8/22/2020,York,PA,39.9,-76.7,1
8/23/2020,Acton,MA,42.5,-71.4,5
8/23/2020,Adairsville,GA,34.4,-84.9,1
8/23/2020,Allenton,WI,43.4,-88.4,3
8/23/2020,Annapolis,MD,38.9,-76.5,1
8/23/2020,Antioch,IL,42.5,-88.1,2
8/23/2020,Apex,NC,35.8,-78.9,1
8/23/2020,Auburn,MA,42.2,-71.8,1
8/23/2020,Austin,TX,30.4,-97.7,1
8/23/2020,Barnesville,MN,46.7,-96.4,62
8/23/2020,Bayside,NY,40.8,-73.8,1
8/23/2020,Beachwood,OH,41.5,-81.5,3
8/23/2020,Belleville,KS,39.8,-97.6,1
8/23/2020,Bement,IL,39.9,-88.6,8
8/23/2020,Bethel,ME,44.4,-70.8,5
8/23/2020,Bethesda,MD,39,-77.1,1
8/23/2020,Bixby,OK,35.9,-95.9,1
8/23/2020,Boise,ID,43.6,-116.3,1
8/23/2020,Bowling Green,KY,37.1,-86.5,1
8/23/2020,Bracebridge,ON,45,-79.2,1
8/23/2020,Broken Arrow,OK,36.1,-95.8,1
8/23/2020,Brownville,NY,44,-76,2
8/23/2020,Bryan,TX,30.7,-96.4,1
8/23/2020,Buffalo,NY,42.9,-78.8,1
8/23/2020,Burkburnett,TX,34.1,-98.6,2
8/23/2020,Burlington,ON,43.3,-79.8,6
8/23/2020,Cambridge,WI,43,-89,2
8/23/2020,Center Line,MI,42.5,-83,1
8/23/2020,Centre Wellington,ON,43.6,-80.4,3
8/23/2020,Chelsea,OK,36.5,-95.4,2
8/23/2020,Chesapeake,VA,36.9,-76.4,1
8/23/2020,Chicago,IL,41.9,-87.7,1
8/23/2020,Cincinnati,OH,39.2,-84.5,1
8/23/2020,Cincinnati,OH,39.2,-84.5,3
8/23/2020,Claremont,CA,34.2,-117.7,1
8/23/2020,Columbia,MD,39.2,-76.9,1
8/23/2020,Cynthiana,KY,38.3,-84.4,2
8/23/2020,Dauphin RM,MB,51.2,-100.1,3
8/23/2020,Dickinson,ND,46.9,-102.8,1
8/23/2020,Duluth,GA,34,-84.2,1
8/23/2020,Durham,NC,35.9,-78.8,1
8/23/2020,Eau Claire,PA,41.1,-79.8,3
8/23/2020,Edmond,OK,35.7,-97.5,2
8/23/2020,Efland,NC,36,-79.2,3
8/23/2020,Elkton,MD,39.5,-75.9,1
8/23/2020,Elkton,MD,39.5,-75.9,1
8/23/2020,Elkton,MD,39.5,-75.9,2
8/23/2020,Elkton,MD,39.5,-75.9,1
8/23/2020,Ellison Bay,WI,45.3,-87,3
8/23/2020,Erlanger,KY,39,-84.6,1
8/23/2020,Floyds Knobs,IN,38.4,-85.8,3
8/23/2020,Fredericksburg,VA,38.3,-77.5,1
8/23/2020,Fredericksburg,VA,38.3,-77.5,1
8/23/2020,Germantown,TN,35.1,-89.8,1
8/23/2020,Glenshaw,PA,40.5,-80,1
8/23/2020,Glenshaw,PA,40.5,-80,1
8/23/2020,Great Falls,MT,47.5,-111.3,1
8/23/2020,Harrisburg,PA,40.3,-76.8,1
8/23/2020,Harrisville,MI,44.6,-83.3,1
8/23/2020,Hartford,CT,41.8,-72.7,2
8/23/2020,Harvard,MA,42.5,-71.6,1
8/23/2020,Henrico,VA,37.6,-77.6,2
8/23/2020,Hilliard,OH,40,-83.1,1
8/23/2020,Kansas City,MO,39.2,-94.5,3
8/23/2020,Kendall,NY,43.3,-78,1
8/23/2020,Kingston,NY,42,-74,3
8/23/2020,La Junta,CO,38,-103.4,92
8/23/2020,Lancaster,PA,40,-76.3,2
8/23/2020,Lawrence,KS,39,-95.2,2
8/23/2020,Leesburg,VA,39.1,-77.6,1
8/23/2020,Leicester,MA,42.2,-72,1
8/23/2020,Little Rock,AR,34.8,-92.3,1
8/23/2020,Louisville,KY,38.2,-85.7,8
8/23/2020,Louisville,KY,38.1,-85.9,2
8/23/2020,Lowell,MI,42.9,-85.4,1
8/23/2020,Lusby,MD,38.4,-76.5,2
8/23/2020,Mabel,MN,43.5,-91.9,13
8/23/2020,Mckinney,TX,33.2,-96.7,1
8/23/2020,Mckinney,TX,33.2,-96.6,1
8/23/2020,Mckinney,TX,33.2,-96.7,1
8/23/2020,Medina,NY,43.2,-78.4,2
8/23/2020,Memphis,TN,35.1,-89.8,4
8/23/2020,Milton,ON,43.5,-79.9,1
8/23/2020,Milwaukee,WI,43.1,-87.9,1
8/23/2020,Minneapolis,MN,45,-93.2,3
8/23/2020,Minneapolis,MN,45,-93.2,2
8/23/2020,Minneapolis,MN,45,-93.2,6
8/23/2020,Minneapolis,MN,45.1,-93.3,1
8/23/2020,Minneapolis,MN,45,-93.2,2
8/23/2020,Minneapolis,MN,45,-93.2,1
8/23/2020,Minneapolis,MN,45,-93.2,1
8/23/2020,Minneapolis,MN,45,-93.2,4
8/23/2020,Minneapolis,MN,44.9,-93.3,6
8/23/2020,Minneapolis,MN,45,-93.2,21
8/23/2020,Morristown,NJ,40.8,-74.5,1
8/23/2020,Mount Arlington,NJ,40.9,-74.6,1
8/23/2020,Nashville,TN,36.1,-86.9,2
8/23/2020,New Cumberland,PA,40.2,-76.9,1
8/23/2020,New Kensington,PA,40.6,-79.8,2
8/23/2020,North Bend,PA,41.3,-77.6,1
8/23/2020,North Hero,VT,44.8,-73.3,1
8/23/2020,Norway,ME,44.3,-70.6,2
8/23/2020,Oakton,VA,38.9,-77.3,1
8/23/2020,Ogunquit,ME,43.3,-70.6,2
8/23/2020,Okmulgee,OK,35.7,-95.8,1
8/23/2020,Ooltewah,TN,35.1,-85.1,1
8/23/2020,Ottawa,ON,45.4,-75.8,2
8/23/2020,Ozark,AR,35.4,-93.8,1
8/23/2020,Ozark,MO,37.1,-93.2,1
8/23/2020,Paducah,KY,37.1,-88.7,1
8/23/2020,Perrysburg,OH,41.6,-83.6,46
8/23/2020,Pittsford,NY,43.1,-77.5,8
8/23/2020,Pond Creek,OK,36.7,-97.8,4
8/23/2020,Putnam,CT,41.9,-71.8,1
8/23/2020,Reston,VA,38.9,-77.3,1
8/23/2020,Rochester,IN,41,-86.2,1
8/23/2020,Saint Louis,MO,38.6,-90.3,2
8/23/2020,Saint Louis,MO,38.5,-90.3,1
8/23/2020,Saint Paul,MN,44.9,-93.1,8
8/23/2020,Saint Paul,MN,45,-93.1,1
8/23/2020,Scarsdale,NY,41,-73.8,1
8/23/2020,Schererville,IN,41.5,-87.5,2
8/23/2020,South Windsor,CT,41.8,-72.5,1
8/23/2020,St Mary's Point,MN,44.9,-92.8,1
8/23/2020,Stafford,VA,38.5,-77.5,5
8/23/2020,Statham,GA,33.9,-83.6,1
8/23/2020,Stearns,KY,36.8,-84.6,1
8/23/2020,Steeles Tavern,VA,38,-79.3,12
8/23/2020,Stevens Point,WI,44.5,-89.5,2
8/23/2020,Stone Mountain,GA,33.8,-84.2,1
8/23/2020,Suffolk,VA,36.7,-76.6,1
8/23/2020,Town of Stella,WI,45.6,-89.3,2
8/23/2020,Tulsa,OK,36.1,-96,1
8/23/2020,Tulsa,OK,36.1,-95.9,2
8/23/2020,Tulsa,OK,36.2,-96,1
8/23/2020,Tulsa,OK,36.1,-96,1
8/23/2020,Tulsa,OK,36.1,-96,1
8/23/2020,Tulsa,OK,36.1,-95.9,1
8/23/2020,Tulsa,OK,36.1,-96,2
8/23/2020,Tulsa,OK,36.2,-96,1
8/23/2020,Tulsa,OK,36.2,-96,1
8/23/2020,Tulsa,OK,36.2,-96,1
8/23/2020,Tulsa,OK,36.2,-96,1
8/23/2020,Tuttle,OK,35.3,-97.7,1
8/23/2020,Vale,NC,35.5,-81.5,1
8/23/2020,Valley City,ND,46.9,-98,5
8/23/2020,Washington,DC,38.9,-77,1
8/23/2020,Waterville,ME,44.6,-69.6,1
8/23/2020,Welland,ON,43,-79.2,11
8/23/2020,Westerville,OH,40.1,-82.9,2
8/23/2020,Wilmington,NC,34.3,-77.8,2
8/23/2020,Winchester,KY,38,-84.2,4
8/23/2020,Woodward,OK,36.4,-99.4,5
8/24/2020,Abilene,TX,32.5,-99.7,1
8/24/2020,Aiken,SC,33.6,-81.7,3
8/24/2020,Alfred Station,NY,42.2,-77.8,1
8/24/2020,Allenton,WI,43.4,-88.4,1
8/24/2020,Annapolis,MD,38.9,-76.5,1
