"","GeoFIPS","Year","All industry total"," Private industries","Ag","  Mining, quarrying, and oil and gas extraction","  Utilities","  Construction","  Manufacturing","   Durable goods manufacturing","   Nondurable goods manufacturing","  Wholesale trade","  Retail trade","  Transportation and warehousing","  Information","  Finance, insurance, real estate, rental, and leasing","   Finance and insurance","   Real estate and rental and leasing","  Professional and business services","   Professional, scientific, and technical services","   Management of companies and enterprises","   Administrative and support and waste management and remediation services","  Educational services, health care, and social assistance","   Educational services","   Health care and social assistance","  Arts, entertainment, recreation, accommodation, and food services","   Arts, entertainment, and recreation","   Accommodation and food services","  Other services (except government and government enterprises)","Government and government enterprises","Natural resources and mining","Trade","Transportation and utilities","Manufacturing and information","Private goods-producing industries 2/","Private services-providing industries 3/"
"588"," ""20061""",2018,2862755,867254,19318,80,NA,25141,82838,14725,68113,NA,79585,59244,16326,261063,26505,234558,126656,NA,NA,50538,33607,5022,28585,49616,2500,47116,29711,1995502,19397,NA,NA,99164,127377,739877
"589"," ""20061""",2019,2900749,867593,12276,57,NA,31131,93875,12693,81181,NA,81730,69177,18458,224300,26266,198034,130763,NA,NA,46468,33827,4838,28989,51437,2983,48454,30922,2033156,12333,NA,NA,112333,137339,730254
"590"," ""20063""",2001,121966,106519,34910,1602,290,3003,14280,7007,7274,4795,13256,NA,NA,9616,NA,NA,4851,483,NA,NA,11268,93,11175,2843,179,2664,3665,15447,36512,18050,NA,NA,53795,52723
"591"," ""20063""",2002,114281,98010,23437,1884,313,3101,12979,8687,4292,NA,13522,1893,NA,10638,NA,NA,5127,608,NA,NA,12446,137,12309,3121,282,2839,3945,16271,25321,NA,2206,NA,41401,56609
"592"," ""20063""",2003,111038,94033,31609,2210,331,3433,7582,3502,4080,NA,10746,2543,NA,10950,NA,NA,4299,688,NA,NA,9428,224,9204,2520,380,2140,3474,17004,33820,NA,2874,NA,44835,49198
"593"," ""20063""",2004,78906,61025,14150,3359,334,2590,6156,1873,4283,NA,7687,2340,NA,10378,NA,NA,2478,NA,NA,247,3010,40,2970,1170,76,1094,3655,17881,17509,NA,2674,NA,26255,34770
"594"," ""20063""",2005,115811,97883,35945,4519,318,2295,8586,2326,6261,NA,12932,NA,NA,10855,NA,NA,2870,NA,NA,917,3205,468,2737,3163,517,2646,3871,17929,40464,NA,NA,NA,51346,46537
"595"," ""20063""",2006,136408,118650,10948,5424,283,1701,25191,NA,NA,9007,23678,NA,686,17121,3685,13436,NA,NA,NA,2487,4240,1557,2683,7657,1387,6270,4291,17758,16372,32685,NA,25877,43264,75386
"596"," ""20063""",2007,191123,172490,51125,6928,215,1425,26863,3808,23055,9875,27194,NA,966,22410,5721,16688,NA,713,NA,NA,7491,2765,4726,5074,173,4901,4406,18632,58053,37069,NA,27830,86341,86149
"597"," ""20063""",2008,171596,152378,36372,10650,226,1572,25334,5463,19871,10597,18377,NA,NA,27076,6520,20556,4207,845,NA,NA,6879,1894,4985,NA,108,NA,4114,19217,47022,28974,NA,NA,73928,78451
"598"," ""20063""",2009,170164,150942,44354,8762,176,2128,20142,2295,17846,9869,20180,NA,1509,22183,5125,17058,NA,928,NA,NA,8423,1219,7204,2274,1,2273,3903,19223,53116,30049,NA,21651,75386,75556
"599"," ""20063""",2010,194617,175294,NA,17813,206,2999,24009,3354,20655,8738,24616,NA,918,22252,5421,16831,3144,948,0,2196,9842,1157,8685,2291,8,2283,3716,19323,NA,33354,NA,24927,NA,NA
"600"," ""20063""",2011,260314,240463,70142,25691,209,3145,47139,6779,40360,10333,30464,NA,NA,25837,6438,19399,NA,NA,0,3070,10122,1168,8954,1926,2,1924,3835,19851,95833,40797,NA,NA,146117,94346
"601"," ""20063""",2012,214982,194328,36184,23511,112,3982,46447,6554,39893,9701,24867,NA,NA,25546,6042,19503,NA,NA,0,2133,6294,303,5991,1036,0,1036,4384,20653,59695,34567,NA,NA,110124,84205
"602"," ""20063""",2013,215437,193190,63504,24294,131,3048,24123,4865,19258,10446,22666,NA,NA,21777,4953,16824,NA,908,0,NA,4089,46,4043,951,0,951,4777,22247,87798,33112,NA,NA,114968,78221
"603"," ""20063""",2014,176410,154309,17529,18264,150,3314,29059,2656,26403,11517,21594,NA,NA,25969,3990,21979,NA,997,0,NA,8101,1,8100,993,15,978,4982,22102,35792,33110,NA,NA,68165,86143
"604"," ""20063""",2015,200481,178128,25735,8511,174,3171,43534,NA,NA,13293,23785,NA,NA,28738,4097,24641,NA,1062,0,NA,10250,336,9914,1985,122,1863,5344,22354,34246,37078,NA,NA,80950,97177
"605"," ""20063""",2016,210867,188819,47855,6397,183,2694,25000,NA,NA,13761,25962,NA,NA,35217,4912,30305,NA,869,0,NA,12092,434,11658,2566,45,2521,5395,22048,54252,39724,NA,NA,81946,106873
"606"," ""20063""",2017,148219,126650,NA,7445,195,2768,14327,NA,NA,13439,24989,NA,1910,28624,5713,22912,2699,789,0,1910,10544,627,9917,2429,0,2429,5418,21570,NA,38428,NA,16237,NA,NA
"607"," ""20063""",2018,157901,134663,NA,8559,224,2864,13280,NA,NA,13782,26624,NA,1826,34071,5970,28101,2608,702,0,1905,10102,533,9569,2921,0,2921,5571,23239,NA,40406,NA,15107,NA,NA
"608"," ""20063""",2019,190155,165379,NA,6922,178,4084,13297,NA,NA,13547,28134,NA,2078,37764,6044,31720,2933,734,0,2198,10475,555,9920,3778,0,3778,6210,24776,NA,41681,NA,15375,NA,NA
"609"," ""20065""",2001,78519,64557,16769,8406,269,4032,552,182,370,2702,4505,NA,NA,11998,NA,NA,NA,694,4226,NA,3531,43,3488,1042,57,985,2241,13962,25175,7207,NA,NA,29759,34798
"610"," ""20065""",2002,67767,53411,4322,9033,286,4045,459,270,189,2553,4574,NA,NA,12801,NA,NA,4901,NA,3953,NA,3759,44,3715,1006,62,944,NA,14355,13356,7127,NA,NA,17860,35552
"611"," ""20065""",2003,79554,64963,11810,11306,307,3968,1497,164,1333,2282,4905,NA,NA,12885,NA,NA,NA,594,4094,NA,4018,35,3983,905,53,852,2433,14591,23117,7186,NA,NA,28581,36382
"612"," ""20065""",2004,68983,53661,840,15172,309,4367,752,270,482,2365,5186,NA,NA,12325,2619,9706,934,NA,0,NA,4137,8,4129,760,16,744,NA,15322,16012,7550,NA,NA,21131,32530
"613"," ""20065""",2005,90082,74306,13669,21683,320,NA,NA,NA,10,2430,5966,NA,NA,11740,NA,NA,1018,NA,0,NA,4005,13,3992,761,20,741,NA,15776,35352,8396,NA,2470,40723,33583
"614"," ""20065""",2006,97765,81719,960,37250,295,NA,NA,NA,88,2419,6352,NA,NA,15147,NA,NA,NA,781,0,NA,4115,13,4102,751,17,734,2183,16045,38210,8771,NA,2732,43831,37888
"615"," ""20065""",2007,139558,121158,35562,39417,299,NA,NA,NA,122,2885,6779,NA,NA,17646,2576,15070,NA,702,0,NA,3779,3,3776,687,4,683,1948,18400,74980,9664,NA,3311,79961,41196
"616"," ""20065""",2008,143646,124369,NA,54207,292,NA,1045,937,108,3325,6499,NA,NA,15550,2893,12657,1176,736,0,440,3489,1,3488,725,4,721,NA,19278,NA,9824,NA,NA,84781,39587
"617"," ""20065""",2009,120428,102131,24737,31954,297,NA,NA,NA,69,3389,7436,NA,NA,16728,2779,13949,1374,NA,0,NA,3121,6,3115,744,0,744,NA,18297,56691,10826,NA,3764,60589,41542
"618"," ""20065""",2010,127897,109634,22627,38299,311,NA,NA,NA,332,3842,7088,NA,NA,17339,2492,14847,1926,1076,0,850,2991,53,2938,806,1,805,NA,18262,60926,10929,NA,4580,66426,43208
"619"," ""20065""",2011,165387,146858,45889,46816,309,NA,NA,NA,1000,3794,6427,NA,NA,18371,3050,15321,2101,1295,0,806,2995,43,2952,837,0,837,NA,18530,92705,10221,NA,6443,100125,46732
"620"," ""20065""",2012,161957,143153,36718,48229,200,NA,NA,NA,1215,4087,6082,NA,NA,19692,3012,16679,2601,NA,0,NA,3250,65,3185,899,NA,NA,NA,18804,84948,10169,NA,7273,93957,49196
"621"," ""20065""",2013,173295,154246,48107,45514,219,NA,NA,NA,1052,4233,5840,NA,NA,18126,2772,15354,3071,2298,0,773,3684,74,3610,902,NA,NA,NA,19049,93622,10073,NA,10484,102035,52211
"622"," ""20065""",2014,146165,125887,14597,40876,234,NA,NA,NA,2988,4466,5801,NA,NA,19457,2332,17125,3128,2255,0,873,3697,91,3606,956,91,865,NA,20278,55473,10267,NA,17000,67063,58825
"623"," ""20065""",2015,130505,111111,19886,17417,271,NA,NA,NA,NA,4742,5806,NA,NA,19781,NA,NA,2039,1306,0,732,3832,82,3750,851,74,777,2318,19394,37303,10547,NA,16059,47999,63112
"624"," ""20065""",2016,111348,92840,3361,11981,289,NA,NA,NA,NA,4467,6111,NA,NA,20826,NA,NA,1766,NA,0,NA,3660,60,3600,897,12,885,2289,18508,15342,10577,NA,12166,21498,71342
"625"," ""20065""",2017,123749,105188,3846,14969,286,NA,NA,NA,NA,NA,6439,34240,NA,19238,1696,17542,1991,NA,0,NA,3753,116,3637,686,0,686,2441,18560,18815,NA,34526,10306,23778,81410
"626"," ""20065""",2018,135244,116490,4282,17661,219,NA,NA,NA,NA,NA,6712,39234,6774,22219,NA,NA,NA,1075,0,NA,3820,107,3713,887,0,887,2378,18754,21943,NA,39453,NA,27608,88882
"627"," ""20065""",2019,149725,130615,21238,14536,221,NA,NA,NA,NA,NA,6840,35414,NA,NA,NA,24314,NA,1192,0,NA,3622,111,3511,936,0,936,2470,19110,35774,NA,35635,9628,41870,88744
"628"," ""20067""",2001,295303,266507,57664,73033,4099,16069,16177,NA,NA,18295,13443,NA,NA,21515,6082,15433,13206,5531,NA,NA,9353,267,9087,4395,NA,NA,NA,28796,130698,31738,NA,NA,162943,103563
"629"," ""20067""",2002,300980,270688,67036,65714,4484,12989,15464,NA,NA,19017,13970,NA,NA,24686,7693,16994,NA,5860,0,NA,9997,NA,NA,4456,NA,NA,7825,30292,132750,32987,NA,NA,161202,109486
"630"," ""20067""",2003,355806,323635,90215,84193,4489,13969,19848,NA,NA,20226,14610,NA,NA,24784,7109,17675,NA,6069,0,NA,10234,NA,NA,4145,NA,NA,7591,32171,174408,34836,NA,NA,208225,115410
"631"," ""20067""",2004,361397,328283,82469,90053,4696,14032,18643,NA,NA,23694,14504,NA,NA,24181,6405,17776,8031,6746,0,1285,12291,NA,NA,4749,NA,NA,NA,33114,172522,38198,NA,NA,205196,123087
"632"," ""20067""",2005,427384,393404,125010,105556,4874,14953,17119,NA,NA,27625,14963,NA,NA,24081,6681,17400,NA,7309,0,NA,12091,NA,NA,5408,NA,NA,7550,33980,230566,42588,NA,NA,262638,130766
"633"," ""20067""",2006,391917,356027,73807,98429,5654,20821,16567,NA,NA,27835,15754,NA,NA,29943,6599,23344,NA,6950,NA,984,12784,NA,NA,7330,NA,NA,8453,35891,172236,43589,NA,NA,209624,146403
"634"," ""20067""",2007,408011,369978,68056,96024,8145,32104,16775,NA,NA,26675,16155,NA,NA,34980,7626,27355,NA,7217,NA,1049,12762,NA,NA,6655,NA,NA,9263,38033,164079,42830,NA,NA,212958,157020
"635"," ""20067""",2008,474178,434060,86355,117249,9742,30863,29274,NA,NA,29384,15974,NA,NA,37375,8318,29057,10057,8721,NA,NA,15037,NA,NA,7045,NA,NA,8959,40118,203604,45358,NA,NA,263740,170320
"636"," ""20067""",2009,463483,424180,73332,86323,6289,29942,57938,NA,NA,33138,19115,NA,NA,38641,8061,30579,9556,8145,NA,NA,16481,382,16098,7776,1,7775,NA,39303,159655,52252,NA,NA,247535,176645
"637"," ""20067""",2010,524315,486752,133384,86567,6925,25002,49453,NA,NA,39571,20640,NA,NA,38615,8527,30088,10357,8767,NA,NA,17808,359,17449,6444,0,6444,NA,37563,219951,60211,NA,NA,294407,192345
"638"," ""20067""",2011,654932,616830,220821,81408,7402,18469,106387,NA,NA,37986,18928,NA,NA,42799,10388,32411,9406,6902,NA,NA,17182,33,17149,5401,0,5401,NA,38102,302229,56914,NA,NA,427085,189745
"639"," ""20067""",2012,561778,522811,204122,73809,7115,22404,28148,NA,NA,37899,16492,NA,NA,49099,11375,37724,12388,7361,0,5027,15852,205,15647,6032,46,5986,NA,38967,277931,54391,NA,NA,328483,194327
"640"," ""20067""",2013,613290,572488,253322,77364,7950,25082,22584,4508,18077,37092,13061,NA,NA,46819,10584,36235,NA,6606,0,NA,15090,172,14918,6811,71,6740,11270,40802,330685,50153,NA,NA,378352,194136
"641"," ""20067""",2014,636059,596041,258509,87470,8651,24602,21194,3618,17576,38676,12539,NA,NA,53596,11559,42037,9852,7318,0,2534,15301,150,15151,6739,147,6592,NA,40018,345979,51215,NA,NA,391775,204266
"642"," ""20067""",2015,506897,466745,150978,70344,10270,19988,21008,3813,17195,37720,13717,NA,NA,57110,10244,46866,10709,8336,0,2373,15243,82,15161,6206,91,6115,NA,40152,221322,51437,NA,NA,262318,204427
"643"," ""20067""",2016,580524,540265,231831,59990,20667,16532,16179,3357,12822,34453,13855,NA,NA,63609,14643,48966,10262,8361,0,1901,14996,40,14956,5955,38,5917,NA,40259,291820,48308,NA,NA,324531,215733
"644"," ""20067""",2017,475292,436110,141181,50652,20202,16857,18723,3365,15358,29226,14076,18633,NA,54262,11605,42657,9620,7531,0,2089,15124,179,14945,5980,0,5980,NA,39182,191833,43301,38835,NA,227413,208697
"645"," ""20067""",2018,530933,494131,176223,50375,19599,16704,20666,3393,17272,30486,14320,25678,NA,64022,18585,45436,10199,7405,0,2794,16956,156,16800,7208,0,7208,NA,36802,226598,44806,45277,NA,263968,230163
"646"," ""20067""",2019,510871,473309,156349,42260,12588,16087,20104,3524,16580,30378,15286,NA,NA,68626,17894,50732,10441,7513,0,2928,16978,162,16816,7494,0,7494,NA,37562,198608,45663,NA,NA,234799,238509
"647"," ""20069""",2001,201466,172665,NA,410,1040,14538,NA,NA,1263,15726,7988,NA,1028,17463,6275,11188,9813,4385,4225,1202,3797,130,3667,614,5,609,5740,28801,NA,23713,NA,NA,NA,NA
"648"," ""20069""",2002,199926,169149,NA,447,8778,13244,4619,NA,NA,16551,8196,NA,979,19456,NA,NA,10245,4995,3953,1297,4100,134,3966,492,7,485,6485,30777,NA,24747,NA,5599,NA,NA
"649"," ""20069""",2003,198781,166889,56739,466,8396,15330,2625,NA,NA,17801,7181,NA,1227,20484,NA,NA,NA,NA,4093,NA,4445,111,4334,501,13,488,6107,31892,57206,24982,NA,3851,75160,91729
"650"," ""20069""",2004,193187,159323,NA,656,9557,15595,2110,NA,NA,20603,7488,NA,1448,18565,NA,NA,6562,5182,0,1380,4471,82,4389,794,15,779,6284,33864,NA,28091,NA,3558,NA,NA
"651"," ""20069""",2005,244589,208980,NA,950,8536,14565,1931,NA,NA,20475,7281,NA,1437,17890,NA,NA,6670,5339,0,1331,4381,25,4356,1154,15,1139,6017,35609,NA,27756,NA,3368,NA,NA
"652"," ""20069""",2006,201023,163292,34666,1269,9908,16579,2462,NA,NA,21112,7654,NA,1549,23093,NA,NA,14830,5890,7618,1322,NA,36,NA,1850,16,1834,6872,37731,35935,28767,NA,4011,54976,108316
"653"," ""20069""",2007,241217,201112,65083,1223,9036,18267,2607,NA,NA,21481,7680,NA,1838,28340,NA,NA,14561,6821,6304,1436,NA,NA,NA,1501,4,1497,6542,40105,66306,29160,NA,4445,87180,113932
"654"," ""20069""",2008,266357,224349,67489,1764,11514,22211,3948,NA,NA,25561,8781,NA,2037,27218,6944,20273,21028,10848,8391,1789,NA,NA,NA,1442,5,1437,6014,42008,69253,34343,NA,5985,95412,128938
"655"," ""20069""",2009,309766,268979,103609,1447,12213,20169,8577,NA,NA,27874,12547,NA,2113,28043,7244,20799,21593,10763,8540,2290,NA,NA,NA,1930,0,1930,6596,40786,105056,40421,NA,10690,133802,135177
"656"," ""20069""",2010,463801,423990,NA,1991,14617,18768,8417,NA,NA,31660,15451,NA,2219,29271,NA,NA,23049,11974,8324,2751,5247,140,5107,2010,6,2004,8104,39811,NA,47111,NA,10635,NA,NA
"657"," ""20069""",2011,553771,512783,314410,2295,16557,21089,9680,NA,NA,36077,12908,NA,2509,35773,NA,NA,24911,14917,7431,2563,4972,61,4911,NA,NA,NA,8699,40987,316706,48985,NA,12188,347475,165309
"658"," ""20069""",2012,575160,533124,301853,5295,29542,29049,7815,NA,NA,38955,12288,27510,2686,36638,NA,NA,27212,16581,7893,2738,5076,8,5068,1364,NA,NA,7841,42036,307148,51243,57052,10501,344012,189112
"659"," ""20069""",2013,701456,656683,389455,7349,65882,26003,6142,NA,NA,46919,11836,24375,2820,31995,NA,NA,30208,15336,NA,NA,5319,16,5303,1052,NA,NA,7328,44773,396804,58755,90257,8962,428948,227734
"660"," ""20069""",2014,722550,676377,376294,5999,80137,22939,6567,NA,NA,62291,11603,28801,2900,35374,8396,26979,29233,14743,NA,NA,5445,18,5427,1145,NA,NA,7650,46173,382293,73894,108938,9467,411799,264578
"661"," ""20069""",2015,720504,674828,341584,2152,87010,23659,8259,NA,NA,77568,11375,NA,2659,44378,8223,36155,31173,14377,NA,NA,5754,49,5705,NA,NA,NA,8172,45676,343736,88943,NA,10918,375655,299173
"662"," ""20069""",2016,803637,758407,410937,1171,90010,22901,8095,6384,1711,85106,12121,NA,2385,50425,11356,39069,21826,6643,NA,NA,8419,37,8382,NA,NA,NA,8437,45230,412108,97227,NA,10480,443104,315303
"663"," ""20069""",2017,713793,668198,329683,1349,82060,25998,7903,6063,1840,90502,12621,NA,2533,52637,14944,37693,14492,7149,NA,NA,9844,16,9828,NA,NA,NA,8514,45595,331033,103123,NA,10436,364933,303265
"664"," ""20069""",2018,690331,643474,288088,1279,81084,28313,7415,5409,2006,87966,13275,NA,2425,50267,13944,36323,NA,7574,NA,NA,10040,11,10029,1892,0,1892,8791,46857,289367,101241,NA,9840,325094,318379
"665"," ""20069""",2019,630771,581432,221292,954,78191,28974,8198,6350,1847,87913,14088,NA,2539,54501,14206,40295,NA,7669,NA,NA,6925,11,6914,2065,0,2065,9441,49339,222246,102000,NA,10736,259418,322014
"666"," ""20071""",2001,75078,69032,39473,3466,462,561,246,246,0,2874,2990,NA,NA,6033,1325,4708,4845,262,4225,357,NA,83,NA,630,NA,NA,1396,6046,42938,5864,NA,NA,43745,25287
"667"," ""20071""",2002,41415,35373,5855,2961,500,462,262,262,0,2988,2992,NA,918,6687,1583,5104,NA,NA,3953,391,NA,85,NA,677,NA,NA,1540,6042,8816,5980,NA,1180,9540,25833
"668"," ""20071""",2003,90322,84221,NA,3828,499,NA,222,183,39,2811,2809,NA,NA,7449,1583,5866,4724,313,4094,317,NA,74,NA,613,NA,NA,1389,6101,NA,5619,NA,NA,58082,26139
"669"," ""20071""",2004,52514,46049,11322,5337,518,160,1412,139,1273,2458,2913,NA,NA,6971,1232,5739,6438,300,5935,203,NA,52,NA,642,NA,NA,1335,6464,16659,5371,NA,NA,18231,27818
"670"," ""20071""",2005,71898,65191,NA,7905,420,NA,1606,115,1491,2062,2847,NA,NA,6799,1098,5701,5628,275,5174,179,NA,42,NA,517,NA,NA,1152,6707,NA,4908,NA,NA,38774,26417
"671"," ""20071""",2006,50496,43714,3099,7756,458,NA,NA,NA,1595,1469,2455,NA,NA,9653,1083,8570,8028,NA,7618,NA,NA,41,NA,441,NA,NA,NA,6782,10855,3924,NA,2577,12851,30863
"672"," ""20071""",2007,96215,88868,47373,7582,299,NA,NA,NA,300,1195,2309,NA,NA,12849,NA,NA,6752,NA,6304,NA,NA,69,NA,272,NA,NA,NA,7347,54955,3504,NA,1621,55929,32939
"673"," ""20071""",2008,86857,79379,33827,10296,572,NA,NA,NA,76,1496,3044,949,NA,10181,NA,NA,8907,400,8391,116,NA,97,NA,287,NA,NA,NA,7477,44123,4540,1521,1209,44740,34639
"674"," ""20071""",2009,74490,67245,23053,5839,539,517,48,30,18,1770,3441,1476,NA,11808,NA,NA,9182,480,8541,161,NA,141,NA,356,NA,NA,NA,7245,28892,5211,2015,NA,29457,37788
"675"," ""20071""",2010,99295,92104,44417,6769,676,1376,219,158,61,2839,3782,NA,709,12090,NA,NA,NA,NA,8325,188,NA,161,NA,400,NA,NA,687,7191,51187,6622,NA,928,52782,39322
"676"," ""20071""",2011,112428,105097,54884,6455,909,2028,1281,288,993,3649,4172,NA,776,12269,2567,9702,8162,NA,7440,NA,NA,104,NA,323,NA,NA,684,7331,61339,7821,NA,2057,64647,40449
"677"," ""20071""",2012,109955,102640,49125,5514,806,3144,1382,269,1113,4463,4634,NA,739,14264,2753,11511,8816,NA,7900,NA,NA,112,NA,568,NA,NA,509,7315,54639,9097,NA,2121,59165,43476
"678"," ""20071""",2013,123172,115378,63557,5033,962,2322,649,309,340,5010,5133,NA,926,12247,2629,9618,9787,NA,8708,NA,NA,106,NA,446,NA,NA,519,7794,68591,10144,NA,1574,71562,43817
"679"," ""20071""",2014,98013,89821,40566,4287,746,2022,135,135,0,5573,5243,NA,935,13611,NA,NA,8601,NA,7519,NA,NA,112,NA,380,NA,NA,553,8192,44853,10816,NA,1070,47009,42811
"680"," ""20071""",2015,76747,68256,16608,1641,851,1441,240,210,30,6182,5547,NA,NA,13923,NA,NA,11494,NA,10541,NA,NA,59,NA,247,NA,NA,NA,8490,18249,11730,NA,NA,19930,48326
"681"," ""20071""",2016,110575,101927,49352,1137,744,1450,366,188,178,6403,6277,NA,NA,15174,NA,NA,9833,NA,8814,NA,NA,53,NA,NA,NA,97,638,8648,50490,12680,NA,NA,52306,49621
"682"," ""20071""",2017,149606,141069,84858,1212,606,1460,310,197,113,5726,6132,NA,NA,15336,3772,11564,12473,NA,11462,NA,NA,75,NA,NA,NA,111,679,8537,86070,11858,NA,NA,87840,53229
"683"," ""20071""",2018,158650,150092,90528,1155,553,2558,191,118,73,5271,6079,NA,NA,16676,3077,13600,12947,NA,11876,NA,NA,57,NA,NA,NA,160,858,8558,91683,11350,NA,NA,94432,55660
"684"," ""20071""",2019,154015,145504,84504,1006,598,1348,205,131,74,3017,6279,NA,NA,19024,3063,15962,14843,NA,13688,NA,NA,60,NA,NA,NA,168,885,8511,85510,9297,NA,NA,87063,58440
"685"," ""20073""",2001,108259,88631,15271,6886,884,5824,3873,NA,NA,2180,9628,1471,1815,21236,NA,NA,2624,NA,NA,299,10162,121,10041,2628,382,2246,4148,19628,22157,11808,2355,5689,31854,56777
"686"," ""20073""",2002,113730,93438,14055,7125,922,6184,4499,NA,NA,2558,9716,1819,1503,24214,NA,NA,3022,NA,NA,327,10175,144,10031,2781,496,2285,4867,20291,21179,12274,2741,6001,31861,61577
"687"," ""20073""",2003,122846,101978,19340,9143,734,5770,4330,NA,NA,2775,9749,NA,1517,24616,NA,NA,NA,NA,NA,348,11137,132,11005,2537,492,2045,4732,20869,28483,12524,NA,5848,38583,63395
"688"," ""20073""",2004,128567,107028,21967,10784,766,5376,4028,NA,NA,2893,9634,NA,1602,24206,NA,NA,NA,2192,NA,NA,11977,127,11849,2494,594,1900,4804,21539,32752,12526,NA,5630,42155,64872
"689"," ""20073""",2005,131975,109133,17090,15192,928,4891,4623,NA,NA,3229,10585,NA,1735,23816,NA,NA,NA,2252,NA,NA,12108,NA,NA,2431,699,1732,4701,22842,32282,13814,NA,6359,41796,67337
"690"," ""20073""",2006,163376,140835,28216,21949,936,4833,6390,NA,NA,NA,10117,6172,1821,33052,NA,NA,NA,2144,NA,NA,13301,NA,NA,2460,593,1866,4876,22542,50165,NA,7108,8211,61387,79447
"691"," ""20073""",2007,171057,147889,26830,23000,800,4822,7652,NA,NA,NA,8566,6882,1941,39908,NA,NA,NA,2229,NA,NA,12698,NA,NA,2312,459,1852,5089,23168,49831,NA,7682,9593,62304,85584
"692"," ""20073""",2008,148631,124467,5643,22110,920,5362,7884,NA,NA,NA,7812,7364,1926,36385,NA,NA,NA,2606,NA,NA,13110,107,13003,2232,364,1869,4753,24164,27753,NA,8284,9810,40998,83468
"693"," ""20073""",2009,137473,114220,811,16672,910,5745,6474,NA,NA,NA,7496,6423,NA,38390,NA,NA,3567,2190,NA,NA,13691,NA,NA,2297,387,1910,4935,23252,17484,NA,7333,NA,29703,84517
"694"," ""20073""",2010,152094,129386,10737,18778,900,6585,7221,NA,NA,NA,7325,6735,1835,39333,NA,NA,NA,2037,NA,NA,14112,NA,NA,2148,372,1776,4943,22708,29515,NA,7635,9056,43320,86066
